Speed,Strength,Lightning,Wind,Water,Fire,summ
"0,05","3,26","7,45","1,42","1,57","8,34","22,09"
"0,29","7,81","2,54","3,91","6,88","4,92","26,35"
"6,52","5,88","6,45","2,32","3,29","7,61","32,07"
"2,03","6,33","7,85","3,49","7,92","0,78","28,40"
"3,40","0,69","7,11","7,88","0,09","6,60","25,77"
"4,67","7,04","4,78","0,54","4,65","1,93","23,61"
"6,02","4,84","3,93","5,24","5,91","2,30","28,24"
"4,13","3,79","2,10","5,92","3,10","6,23","25,27"
"4,55","7,58","8,00","2,50","8,88","0,90","32,41"
"8,13","7,23","2,24","8,26","2,32","0,86","29,04"
"4,91","2,58","0,61","1,34","8,10","1,21","18,75"
"2,04","4,64","2,42","7,37","7,49","1,14","25,10"
"1,23","6,63","0,66","5,55","0,43","7,16","21,66"
"1,67","7,20","3,40","7,59","0,16","8,02","28,04"
"7,13","7,22","2,89","2,40","0,77","0,92","21,33"
"3,70","7,77","8,02","5,84","7,22","3,79","36,34"
"0,27","0,10","4,37","2,17","0,06","8,20","15,17"
"1,28","3,57","5,28","4,35","5,99","7,74","28,21"
"3,81","2,72","4,32","7,50","6,88","6,30","31,53"
"8,19","5,81","6,95","3,19","3,68","6,34","34,16"
"5,81","3,97","3,47","7,65","3,54","3,07","27,51"
"7,95","2,07","3,65","0,33","0,04","6,02","20,06"
"2,82","2,43","0,02","7,10","4,22","6,00","22,59"
"4,38","4,66","6,06","1,60","4,07","4,20","24,97"
"5,50","8,03","5,53","7,94","8,06","0,49","35,55"
"2,02","1,52","3,57","8,26","7,64","7,03","30,04"
"4,99","0,06","6,34","7,48","6,96","4,00","29,83"
"4,39","4,34","5,29","8,67","2,50","2,98","28,17"
"5,78","2,80","8,97","4,93","0,68","8,34","31,50"
"5,95","1,61","3,62","5,87","3,24","2,85","23,14"
"1,64","5,73","8,71","8,76","1,66","1,77","28,27"
"2,63","3,75","2,14","3,79","5,02","7,80","25,13"
"8,46","3,62","5,42","7,53","0,35","7,57","32,95"
"5,75","3,83","7,20","8,98","1,06","8,80","35,62"
"4,62","1,83","5,50","3,80","0,45","6,40","22,60"
"3,08","1,22","8,81","2,13","3,94","1,32","20,50"
"4,13","3,26","7,19","5,69","5,65","0,09","26,01"
"2,42","1,29","4,25","7,32","5,87","7,68","28,83"
"3,75","8,60","1,90","8,59","1,76","8,54","33,14"
"0,66","0,91","2,99","5,23","7,67","5,12","22,58"
"1,25","5,22","5,61","0,44","6,81","0,79","20,12"
"8,13","5,47","3,47","8,83","3,12","2,05","31,07"
"3,19","2,22","6,52","2,77","7,82","1,04","23,56"
"5,65","2,00","8,73","8,31","5,05","1,62","31,36"
"0,26","8,60","4,19","7,62","3,37","5,68","29,72"
"2,25","1,60","8,89","3,70","7,85","0,24","24,53"
"2,38","0,73","7,76","1,10","4,28","6,63","22,88"
"1,89","8,52","4,36","5,12","8,11","2,07","30,07"
"3,58","2,23","0,46","1,32","7,44","0,77","15,80"
"6,48","3,96","0,04","2,10","3,76","4,96","21,30"
"6,24","2,06","5,16","7,06","1,73","1,39","23,64"
"8,62","4,12","8,98","2,15","7,28","3,22","34,37"
"4,71","6,71","0,96","6,68","6,79","7,02","32,87"
"2,04","5,37","4,11","3,73","5,62","7,63","28,50"
"4,25","2,70","0,11","7,69","1,89","6,89","23,53"
"6,95","7,52","6,30","0,48","3,78","1,67","26,70"
"2,98","0,88","5,36","0,41","3,48","8,31","21,42"
"8,19","3,83","1,89","8,12","2,15","6,25","30,43"
"7,43","2,02","2,37","1,63","2,22","1,94","17,61"
"1,71","8,00","8,06","7,13","6,30","4,58","35,78"
"7,77","3,01","1,21","7,11","8,89","0,69","28,68"
"4,10","2,27","0,21","6,60","0,17","4,85","18,20"
"0,00","4,04","4,05","4,57","3,82","2,90","19,38"
"6,98","6,70","6,15","2,58","3,83","5,12","31,36"
"1,97","4,84","3,86","2,62","4,92","8,99","27,20"
"3,60","0,12","8,00","0,59","3,89","4,39","20,59"
"4,57","1,55","3,01","4,15","6,23","1,65","21,16"
"3,94","3,94","1,39","3,84","1,53","7,83","22,47"
"3,71","8,03","6,63","6,89","5,56","6,01","36,83"
"1,73","3,05","0,71","2,82","2,10","8,47","18,88"
"7,51","5,64","2,63","0,75","7,41","6,49","30,43"
"4,56","1,26","8,00","0,01","6,98","7,14","27,95"
"7,49","1,51","2,84","7,97","6,58","8,17","34,56"
"8,04","8,41","6,53","7,91","4,85","7,49","43,23"
"3,66","5,37","5,76","0,34","5,71","7,47","28,31"
"6,64","0,58","8,64","4,68","4,97","4,04","29,55"
"1,32","2,13","6,79","2,32","0,60","5,59","18,75"
"7,52","2,48","3,34","6,28","6,99","8,18","34,79"
"8,36","4,78","0,13","2,61","1,71","7,48","25,07"
"6,87","3,38","1,77","2,94","0,86","5,22","21,04"
"5,12","8,90","0,33","7,15","7,15","1,75","30,40"
"4,05","5,31","1,66","8,20","5,23","2,27","26,72"
"0,93","3,14","1,42","5,14","1,04","7,49","19,16"
"6,59","5,93","1,05","1,45","0,53","8,73","24,28"
"2,10","7,22","5,28","8,98","2,62","4,97","31,17"
"7,43","4,08","3,66","2,03","4,72","5,01","26,93"
"0,58","5,63","0,38","6,87","7,20","3,37","24,03"
"7,74","4,66","5,76","2,72","3,16","3,38","27,42"
"2,42","0,16","8,03","6,81","2,33","1,83","21,58"
"4,92","8,11","0,58","2,15","5,01","7,16","27,93"
"7,02","5,54","1,12","5,70","1,89","5,03","26,30"
"7,64","2,90","0,25","8,63","0,67","4,97","25,06"
"4,35","6,73","2,20","3,80","0,37","3,56","21,01"
"7,39","7,70","8,45","4,10","3,63","3,37","34,64"
"4,21","0,56","4,77","0,00","1,25","8,20","18,99"
"7,73","3,21","2,36","5,66","0,01","8,66","27,63"
"1,25","1,02","1,68","8,58","3,79","1,67","17,99"
"8,71","0,32","2,40","1,36","2,10","6,85","21,74"
"0,34","3,78","5,35","8,18","7,53","2,05","27,23"
"2,85","5,29","5,33","3,63","0,31","6,12","23,53"
"7,56","7,37","0,06","6,10","6,06","4,66","31,81"
"0,96","5,95","0,24","1,73","8,97","0,11","17,96"
"8,20","5,22","4,98","3,12","0,65","6,89","29,06"
"0,59","6,29","2,91","8,32","7,40","5,04","30,55"
"1,58","6,85","3,07","4,68","2,73","1,31","20,22"
"6,10","7,86","1,47","4,83","3,62","7,05","30,93"
"1,08","0,57","8,98","5,98","7,27","8,69","32,57"
"4,76","1,88","2,68","4,34","7,89","8,61","30,16"
"7,64","8,86","4,01","8,63","5,18","0,57","34,89"
"8,64","7,67","4,66","0,09","6,70","4,33","32,09"
"2,49","8,68","2,47","6,72","1,60","2,41","24,37"
"6,68","3,46","1,63","1,34","5,91","4,42","23,44"
"1,74","0,42","1,63","0,78","1,52","1,96","8,05"
"1,41","1,14","6,86","4,06","0,89","6,30","20,66"
"5,45","1,48","0,75","2,73","7,80","1,58","19,79"
"3,61","8,37","0,44","8,30","4,61","3,57","28,90"
"3,79","2,60","5,42","5,16","3,85","4,90","25,72"
"1,33","2,50","3,34","0,09","6,68","2,27","16,21"
"0,55","5,16","0,52","4,59","1,53","5,97","18,32"
"2,10","8,24","2,34","8,91","7,80","8,56","37,95"
"6,74","1,83","4,33","6,32","0,34","4,97","24,53"
"6,76","2,82","8,22","3,57","5,41","4,96","31,74"
"0,05","0,88","3,39","3,35","4,18","6,27","18,12"
"2,04","4,18","8,54","8,45","4,44","2,51","30,16"
"5,87","8,68","7,02","0,71","0,66","3,48","26,42"
"5,87","6,63","6,11","1,61","0,61","0,52","21,35"
"7,32","2,16","1,05","2,52","1,38","7,94","22,37"
"8,04","4,65","8,49","7,11","7,58","1,71","37,58"
"2,76","8,19","4,40","5,64","7,84","8,86","37,69"
"5,21","4,25","1,24","5,21","1,69","4,97","22,57"
"6,70","5,87","8,43","7,95","0,42","8,82","38,19"
"2,52","7,70","5,91","2,97","3,09","3,64","25,83"
"0,62","7,90","5,20","0,19","5,85","7,55","27,31"
"8,50","1,07","1,66","7,89","0,38","8,61","28,11"
"5,17","5,21","5,12","8,11","5,47","4,65","33,73"
"7,30","1,26","4,53","2,08","3,75","8,40","27,32"
"2,86","8,25","6,33","1,61","8,04","5,60","32,69"
"7,47","7,35","7,78","3,26","3,51","7,92","37,29"
"2,37","0,06","6,91","7,89","3,62","7,96","28,81"
"2,81","5,83","6,82","5,07","5,20","7,09","32,82"
"4,00","2,40","0,81","3,14","6,81","6,05","23,21"
"8,95","7,82","6,54","0,29","6,71","7,69","38,00"
"4,42","6,76","2,61","7,14","8,49","7,25","36,67"
"8,96","3,32","8,08","0,74","4,81","1,04","26,95"
"6,89","3,98","5,00","0,46","6,09","8,59","31,01"
"3,15","4,67","1,09","6,66","5,49","3,05","24,11"
"3,53","3,78","2,10","7,42","8,54","6,44","31,81"
"8,18","3,94","5,67","2,25","5,46","7,99","33,49"
"1,85","1,47","0,53","3,74","7,44","8,59","23,62"
"1,88","2,66","6,80","2,94","8,69","2,06","25,03"
"1,11","8,70","3,64","6,70","0,72","8,79","29,66"
"7,24","7,01","5,97","7,33","2,27","3,53","33,35"
"6,20","0,54","3,42","0,92","2,27","4,08","17,43"
"2,13","5,45","4,67","0,04","8,96","1,79","23,04"
"8,25","6,14","6,91","6,87","1,92","0,49","30,58"
"3,64","6,73","1,34","8,89","1,42","3,33","25,35"
"6,28","6,95","3,70","0,60","8,84","5,39","31,76"
"0,62","4,91","7,03","1,90","5,47","4,68","24,61"
"8,75","4,44","2,70","5,43","5,45","7,29","34,06"
"1,30","4,80","6,08","1,23","4,56","6,28","24,25"
"6,38","3,44","8,77","0,01","7,24","8,13","33,97"
"6,73","8,31","7,60","6,09","0,36","1,69","30,78"
"1,79","1,24","2,88","1,75","2,47","8,85","18,98"
"6,58","3,46","2,68","0,19","5,89","8,82","27,62"
"5,71","8,97","5,32","0,22","4,31","3,04","27,57"
"7,37","1,38","1,68","7,18","4,81","4,94","27,36"
"4,72","5,67","6,97","0,01","0,80","3,02","21,19"
"2,48","1,08","0,66","7,04","2,68","4,41","18,35"
"7,77","8,36","3,98","8,52","6,10","5,94","40,67"
"2,97","5,93","5,11","6,10","0,71","6,04","26,86"
"4,67","3,07","1,13","2,20","0,18","0,59","11,84"
"2,32","1,94","4,56","1,89","2,06","7,87","20,64"
"3,70","6,63","6,14","8,90","7,37","8,85","41,59"
"0,48","4,86","6,41","3,33","5,26","2,18","22,52"
"2,84","0,91","6,51","2,33","1,95","8,21","22,75"
"2,38","7,89","4,80","3,66","8,78","3,96","31,47"
"8,03","1,94","7,04","4,45","5,52","5,72","32,70"
"2,21","5,70","2,60","4,46","3,35","7,80","26,12"
"5,68","6,42","5,03","1,16","7,15","1,80","27,24"
"8,98","2,33","1,85","7,67","1,21","7,03","29,07"
"2,99","0,74","3,58","0,17","0,94","8,90","17,32"
"8,83","3,71","5,84","1,51","0,65","6,64","27,18"
"5,06","0,59","8,75","1,56","0,30","7,68","23,94"
"4,12","3,38","2,17","6,37","7,84","3,38","27,26"
"3,17","1,34","2,58","7,12","8,56","8,60","31,37"
"8,55","7,85","0,34","8,37","8,54","6,52","40,17"
"2,60","6,93","1,04","7,59","7,67","8,82","34,65"
"8,67","4,73","7,75","5,64","2,47","6,58","35,84"
"2,77","5,14","2,87","7,45","4,69","4,55","27,47"
"0,41","6,52","2,37","2,40","6,46","1,46","19,62"
"2,43","7,81","0,84","6,27","2,54","5,37","25,26"
"7,81","1,03","7,12","5,74","1,91","0,35","23,96"
"3,17","3,90","4,98","3,44","1,39","6,56","23,44"
"3,79","7,61","7,05","1,55","6,19","0,10","26,29"
"7,70","1,56","8,15","1,72","7,75","1,39","28,27"
"6,65","2,55","6,23","2,16","3,77","6,97","28,33"
"0,72","4,12","1,30","7,17","0,31","1,75","15,37"
"7,27","7,56","5,90","7,85","0,34","3,45","32,37"
"7,13","3,58","4,27","4,83","0,16","6,33","26,30"
"4,89","0,51","7,88","4,44","0,54","4,02","22,28"
"3,12","8,35","7,45","3,73","3,59","8,83","35,07"
"3,64","4,06","6,21","5,35","8,58","6,11","33,95"
"8,38","1,92","2,95","2,53","4,74","2,47","22,99"
"5,82","1,52","6,46","4,62","8,24","4,46","31,12"
"8,32","7,88","0,31","3,52","2,57","2,39","24,99"
"6,23","6,19","5,63","7,95","2,49","0,93","29,42"
"6,25","3,34","8,01","6,31","0,24","8,27","32,42"
"5,51","5,30","2,47","6,01","3,79","4,17","27,25"
"3,70","4,90","8,02","8,20","1,15","8,15","34,12"
"0,61","8,49","6,38","3,16","7,53","2,74","28,91"
"7,90","8,34","2,61","2,42","7,65","8,36","37,28"
"0,89","5,25","3,62","0,60","1,09","4,98","16,43"
"3,08","8,54","3,09","4,44","2,50","1,67","23,32"
"8,26","3,02","3,30","2,80","1,56","7,80","26,74"
"5,96","7,81","1,08","3,33","3,39","0,16","21,73"
"8,53","7,50","7,65","5,89","7,23","4,31","41,11"
"0,16","5,56","7,25","2,12","0,57","6,34","22,00"
"5,14","7,42","5,51","0,00","1,47","4,47","24,01"
"3,23","7,46","2,55","1,07","6,01","8,59","28,91"
"3,01","5,50","8,80","4,40","1,84","2,82","26,37"
"5,75","0,64","0,48","2,47","6,63","8,17","24,14"
"6,46","1,14","5,90","8,19","1,70","0,32","23,71"
"4,99","0,68","3,18","4,03","3,65","5,36","21,89"
"1,46","6,48","2,05","5,69","4,23","6,01","25,92"
"5,49","0,38","1,61","8,76","0,93","0,15","17,32"
"2,13","5,86","6,77","3,69","2,91","6,54","27,90"
"6,41","0,31","1,96","2,66","0,55","8,32","20,21"
"7,71","0,78","1,25","2,45","3,64","6,85","22,68"
"3,54","5,30","5,78","8,55","0,19","4,45","27,81"
"8,05","8,96","0,63","5,56","8,73","0,80","32,73"
"0,76","3,28","6,23","1,76","5,45","5,73","23,21"
"2,15","0,16","2,69","4,99","2,35","8,03","20,37"
"5,05","3,76","2,48","5,56","2,02","5,72","24,59"
"5,14","4,23","4,76","6,87","0,48","7,83","29,31"
"8,22","3,77","8,05","0,31","2,11","7,43","29,89"
"7,62","6,45","3,96","2,36","3,36","8,42","32,17"
"4,68","2,09","3,61","6,38","5,69","0,07","22,52"
"3,04","5,60","0,18","4,09","2,30","2,58","17,79"
"6,29","3,77","4,11","7,71","3,56","4,86","30,30"
"7,76","8,30","6,06","6,87","1,01","2,18","32,18"
"3,44","8,20","7,76","0,43","4,19","6,12","30,14"
"2,07","3,12","8,96","0,43","0,21","2,55","17,34"
"1,86","7,90","7,98","1,66","6,64","0,33","26,37"
"5,90","1,86","2,09","7,97","4,03","4,87","26,72"
"2,26","1,34","0,70","5,36","1,72","0,84","12,22"
"8,83","2,84","8,04","3,45","4,02","8,24","35,42"
"6,67","7,84","0,20","5,91","8,78","7,35","36,75"
"1,79","4,91","1,98","6,59","6,02","7,39","28,68"
"0,25","8,45","3,46","3,66","7,10","2,35","25,27"
"1,46","5,82","1,60","3,88","0,35","6,93","20,04"
"3,77","5,94","4,23","2,79","4,45","4,09","25,27"
"3,91","0,66","6,09","7,22","1,68","2,61","22,17"
"4,66","6,44","1,55","0,70","6,05","3,28","22,68"
"1,12","5,05","6,44","0,73","3,47","8,51","25,32"
"0,82","7,21","1,81","7,57","0,32","7,90","25,63"
"5,96","8,24","2,30","8,03","0,42","6,48","31,43"
"5,90","5,32","8,53","0,96","6,56","3,56","30,83"
"1,30","1,66","3,68","6,54","0,61","8,82","22,61"
"2,86","0,57","0,59","2,15","1,69","3,76","11,62"
"5,20","4,79","0,35","3,42","6,68","3,35","23,79"
"1,45","3,44","1,53","2,65","4,70","5,62","19,39"
"1,67","6,93","1,01","0,15","4,46","2,23","16,45"
"3,67","3,99","1,20","3,27","6,47","4,05","22,65"
"6,68","8,50","6,67","2,36","3,23","3,42","30,86"
"5,98","0,24","0,13","2,47","3,25","8,99","21,06"
"7,63","4,70","3,95","2,78","5,56","0,74","25,36"
"5,85","6,28","0,69","5,66","5,55","5,92","29,95"
"8,59","8,41","1,74","4,01","5,29","8,55","36,59"
"0,66","3,63","1,02","6,92","7,25","2,46","21,94"
"1,37","7,86","0,30","8,21","2,43","0,78","20,95"
"3,66","3,23","1,81","6,84","8,59","1,55","25,68"
"2,26","3,75","4,79","5,29","7,46","4,86","28,41"
"3,47","0,41","5,97","0,22","6,71","0,21","16,99"
"2,79","0,41","3,99","7,44","7,57","8,39","30,59"
"4,40","6,55","0,48","8,88","6,31","5,96","32,58"
"0,35","8,16","8,98","0,15","3,89","4,58","26,11"
"5,58","7,46","3,11","8,67","6,25","0,74","31,81"
"7,06","7,67","8,33","5,11","0,64","7,68","36,49"
"5,69","6,15","7,47","5,20","0,33","6,56","31,40"
"7,51","6,44","8,05","3,47","2,14","7,37","34,98"
"8,93","0,03","4,84","4,41","1,04","5,26","24,51"
"3,42","2,16","7,24","2,43","3,43","3,68","22,36"
"2,85","5,48","3,79","2,30","0,16","4,60","19,18"
"5,00","6,87","3,59","5,52","7,84","7,32","36,14"
"1,69","3,96","0,79","0,49","8,10","4,19","19,22"
"0,47","3,41","7,15","5,75","3,10","7,60","27,48"
"4,22","2,88","6,40","5,32","2,22","5,74","26,78"
"1,88","5,70","8,62","5,54","2,63","2,03","26,40"
"2,05","0,47","5,03","2,76","7,14","4,61","22,06"
"4,00","4,49","0,69","5,10","7,42","6,82","28,52"
"0,53","7,59","8,33","1,80","5,10","5,31","28,66"
"3,23","7,46","2,55","1,07","6,01","8,59","28,91"
"6,64","3,34","1,08","6,09","1,27","8,55","26,97"
"6,79","3,78","2,11","1,97","6,12","8,74","29,51"
"5,03","1,07","1,45","1,47","8,17","0,12","17,31"
"2,78","2,14","4,10","7,03","1,34","7,43","24,82"
"2,17","5,56","2,11","1,15","2,36","7,77","21,12"
"4,21","2,87","4,61","5,82","2,39","8,99","28,89"
"4,18","1,04","7,58","3,02","0,66","6,40","22,88"
"5,58","4,65","7,22","6,52","4,33","4,53","32,83"
"1,19","7,83","1,90","3,08","7,34","1,18","22,52"
"8,85","0,52","4,58","2,20","2,86","6,50","25,51"
"4,54","3,66","0,28","5,96","5,06","8,77","28,27"
"4,63","8,72","2,83","3,13","2,56","5,31","27,18"
"3,28","0,71","8,72","7,46","2,25","3,68","26,10"
"1,53","7,90","3,00","1,63","4,95","8,59","27,60"
"0,61","7,43","6,48","0,14","0,10","5,26","20,02"
"8,36","4,55","6,71","8,66","3,87","8,82","40,97"
"8,59","1,10","8,42","6,29","6,01","1,13","31,54"
"8,94","1,11","0,87","6,56","4,64","7,75","29,87"
"7,43","6,66","1,51","4,32","8,84","4,05","32,81"
"1,45","2,28","6,38","2,31","1,66","3,57","17,65"
"8,89","6,31","6,63","2,83","3,64","8,83","37,13"
"7,51","1,81","0,73","3,09","8,85","2,07","24,06"
"0,53","0,52","3,69","4,43","2,91","6,61","18,69"
"0,61","6,16","1,75","7,20","1,45","1,20","18,37"
"6,19","8,67","5,50","0,36","1,20","8,79","30,71"
"5,20","6,95","1,75","7,68","7,11","7,59","36,28"
"5,61","3,94","6,40","2,59","6,50","6,24","31,28"
"4,83","2,52","4,80","3,90","2,75","0,02","18,82"
"6,31","7,08","8,55","4,85","1,92","1,20","29,91"
"2,21","5,14","5,42","0,22","8,82","3,89","25,70"
"8,02","0,14","2,84","3,59","7,97","1,08","23,64"
"2,49","4,03","1,09","6,96","3,54","3,98","22,09"
"2,00","2,73","7,66","2,37","4,03","0,13","18,92"
"8,49","6,10","1,97","6,40","2,61","5,71","31,28"
"2,43","5,99","7,65","0,36","0,63","8,04","25,10"
"5,16","5,57","1,66","7,32","6,65","3,59","29,95"
"2,67","7,37","2,35","1,70","6,94","2,12","23,15"
"6,75","6,81","3,14","3,17","1,16","4,55","25,58"
"2,96","5,79","0,62","6,51","5,37","1,50","22,75"
"3,83","1,38","6,15","6,01","1,95","3,90","23,22"
"1,06","0,16","1,66","5,89","2,51","6,21","17,49"
"2,69","1,58","1,96","1,10","6,14","1,27","14,74"
"0,81","3,44","7,39","3,98","0,50","8,08","24,20"
"2,53","6,98","0,84","0,04","3,46","6,95","20,80"
"4,13","6,81","4,89","7,54","0,72","6,30","30,39"
"0,05","1,42","6,76","2,36","0,25","8,70","19,54"
"0,90","3,60","3,10","3,12","1,87","0,43","13,02"
"4,18","4,42","8,34","0,12","3,82","2,79","23,67"
"8,29","5,88","7,36","7,13","5,88","0,53","35,07"
"6,29","4,55","8,18","3,18","0,91","0,10","23,21"
"7,09","3,62","2,72","3,19","4,80","5,43","26,85"
"4,62","8,27","4,18","0,28","2,87","0,43","20,65"
"1,27","4,10","0,81","1,83","4,40","0,15","12,56"
"8,52","0,83","2,73","3,31","5,58","8,44","29,41"
"4,66","1,94","4,81","2,92","2,22","2,13","18,68"
"6,41","0,31","1,96","2,66","0,55","8,32","20,21"
"2,26","3,39","0,20","5,73","0,76","3,41","15,75"
"5,25","2,14","1,13","0,59","2,24","6,82","18,17"
"1,13","1,96","2,81","8,03","6,59","4,51","25,03"
"3,77","6,65","0,03","0,31","6,97","3,77","21,50"
"2,60","4,04","8,45","2,18","1,75","7,16","26,18"
"6,19","0,30","8,44","0,19","0,03","6,25","21,40"
"0,39","7,54","0,37","4,65","8,86","5,37","27,18"
"2,17","4,26","6,56","2,71","3,04","5,67","24,41"
"4,97","8,24","3,93","5,75","6,96","4,91","34,76"
"1,22","5,68","6,77","2,88","0,72","2,84","20,11"
"4,02","3,11","8,30","8,32","4,09","6,90","34,74"
"7,17","7,66","1,88","8,53","2,76","3,31","31,31"
"7,66","2,35","2,69","5,47","5,26","3,24","26,67"
"3,47","8,81","0,57","3,61","6,77","1,61","24,84"
"1,52","2,71","4,46","3,27","1,91","8,48","22,35"
"6,82","7,36","1,59","7,11","3,81","4,58","31,27"
"8,18","3,97","5,95","5,83","0,15","8,89","32,97"
"0,22","5,44","1,29","8,73","1,31","2,92","19,91"
"2,33","1,51","5,64","0,88","4,26","8,13","22,75"
"5,23","1,23","2,80","7,53","3,56","5,46","25,81"
"4,99","0,87","7,57","0,60","7,63","5,85","27,51"
"4,50","2,40","5,25","3,73","2,01","8,33","26,22"
"2,37","0,58","8,59","9,00","5,75","3,99","30,28"
"3,20","0,35","0,46","8,78","2,81","3,23","18,83"
"4,12","3,38","2,17","6,37","7,84","3,38","27,26"
"5,34","2,61","4,24","7,35","0,31","2,03","21,88"
"2,30","8,88","0,78","8,59","0,27","5,11","25,93"
"8,90","4,57","2,60","6,49","8,16","3,57","34,29"
"1,36","0,22","5,16","3,78","0,58","0,50","11,60"
"1,90","6,90","2,27","4,68","3,37","8,51","27,63"
"6,16","6,33","2,89","6,31","8,63","0,08","30,40"
"5,24","1,71","0,88","6,43","7,39","4,11","25,76"
"2,90","7,01","2,01","5,94","5,21","6,95","30,02"
"8,19","1,49","8,49","2,48","2,03","8,10","30,78"
"6,08","8,29","5,06","0,71","1,47","1,25","22,86"
"4,80","6,64","7,30","1,82","8,17","8,07","36,80"
"7,89","2,47","6,11","1,07","7,94","2,67","28,15"
"2,10","2,42","7,72","6,01","3,60","6,06","27,91"
"1,77","8,83","3,33","2,31","0,98","1,83","19,05"
"4,78","5,65","7,72","7,74","6,12","7,30","39,31"
"3,86","0,67","6,80","1,44","0,54","1,24","14,55"
"7,45","1,18","7,58","1,69","0,10","5,79","23,79"
"0,52","5,82","6,11","7,74","1,98","5,68","27,85"
"1,37","1,98","4,20","6,62","4,76","1,72","20,65"
"1,41","7,72","4,70","2,58","1,12","8,46","25,99"
"8,13","2,17","6,22","4,09","8,43","8,40","37,44"
"0,55","8,44","8,29","8,70","7,01","8,23","41,22"
"7,02","8,41","2,19","1,58","0,24","1,87","21,31"
"0,55","6,15","0,50","0,27","5,37","2,77","15,61"
"1,79","1,18","6,27","4,41","2,00","8,31","23,96"
"5,18","3,36","1,98","4,93","7,81","1,52","24,78"
"3,29","5,93","1,05","7,36","3,96","2,41","24,00"
"3,17","4,55","4,44","4,58","1,20","7,81","25,75"
"6,84","8,74","4,32","0,22","0,99","8,93","30,04"
"2,40","2,14","1,04","1,70","6,18","4,70","18,16"
"5,68","2,00","7,91","3,26","8,13","3,95","30,93"
"4,11","7,00","5,90","0,17","7,39","1,03","25,60"
"4,30","2,42","4,46","1,60","3,42","8,46","24,66"
"3,85","8,09","8,60","6,76","3,45","3,46","34,21"
"8,12","3,22","6,88","7,54","6,17","2,28","34,21"
"6,51","3,08","6,01","8,32","3,55","8,12","35,59"
"6,31","8,95","2,26","3,21","0,03","5,51","26,27"
"6,02","8,06","0,23","8,30","6,86","1,84","31,31"
"7,58","5,53","1,23","3,75","5,30","2,76","26,15"
"8,53","8,99","4,56","3,03","5,22","5,36","35,69"
"6,55","2,67","1,84","6,44","1,63","5,75","24,88"
"0,75","6,14","3,45","2,51","4,06","7,68","24,59"
"7,46","1,42","3,33","8,85","1,75","8,98","31,79"
"7,05","3,16","6,12","7,72","3,50","0,84","28,39"
"3,37","3,99","8,57","3,71","5,94","7,72","33,30"
"4,47","3,10","2,53","5,37","7,35","0,75","23,57"
"7,06","5,79","5,76","6,76","8,94","3,47","37,78"
"4,14","2,85","4,47","1,83","4,95","3,01","21,25"
"6,42","3,26","0,71","0,92","3,61","8,85","23,77"
"8,70","2,66","6,59","2,76","8,75","2,98","32,44"
"2,77","7,13","1,06","7,61","7,91","5,45","31,93"
"0,54","4,32","5,00","8,22","7,02","7,77","32,87"
"4,87","0,68","6,81","3,12","2,66","7,12","25,26"
"1,35","2,27","5,33","8,59","5,39","6,73","29,66"
"5,54","2,74","7,40","3,75","0,98","7,25","27,66"
"7,89","8,70","3,74","7,07","7,10","8,39","42,89"
"8,58","1,93","0,80","0,49","0,09","5,58","17,47"
"1,77","0,80","5,66","6,37","8,00","1,31","23,91"
"6,91","7,32","1,03","5,35","1,45","3,77","25,83"
"0,22","1,26","1,93","8,89","8,72","8,98","30,00"
"8,68","4,85","2,87","3,02","5,15","4,10","28,67"
"7,19","1,03","0,19","2,46","3,46","3,19","17,52"
"4,84","2,87","2,61","4,20","4,47","6,24","25,23"
"7,36","8,79","0,79","2,56","6,25","8,62","34,37"
"2,59","0,49","7,84","2,40","4,54","7,40","25,26"
"0,66","0,04","2,41","7,68","3,17","6,56","20,52"
"1,98","6,45","1,89","7,48","3,58","5,47","26,85"
"2,37","2,59","6,69","6,09","7,43","2,24","27,41"
"4,20","0,32","2,73","3,76","5,01","7,02","23,04"
"5,34","6,42","1,94","0,82","0,89","2,56","17,97"
"2,76","4,64","7,13","2,14","8,83","8,62","34,12"
"1,69","8,56","5,23","6,58","3,46","0,90","26,42"
"1,41","0,78","0,21","1,98","6,30","3,76","14,44"
"4,60","7,27","2,42","8,83","7,14","1,53","31,79"
"6,72","3,79","0,99","7,40","6,62","4,29","29,81"
"8,96","8,96","0,15","6,45","7,48","3,38","31,22"
"4,04","4,90","2,80","1,40","3,47","5,65","22,26"
"4,87","5,83","6,69","7,54","7,35","8,27","40,55"
"6,46","7,94","2,45","4,47","8,51","8,69","38,52"
"5,97","3,05","2,31","5,94","6,82","6,86","30,95"
"6,14","4,84","6,67","0,95","3,60","7,81","30,01"
"8,24","4,63","1,89","3,23","5,32","5,94","29,25"
"5,03","5,23","0,05","5,44","1,19","5,57","22,51"
"7,45","3,05","6,64","0,92","3,73","8,72","30,51"
"8,17","4,50","1,71","0,50","8,75","3,82","27,45"
"5,53","7,94","5,00","5,75","1,47","8,38","34,07"
"7,71","7,02","5,01","7,48","1,85","6,71","35,78"
"6,18","4,74","7,65","8,55","5,91","1,18","34,21"
"3,44","0,29","3,72","5,13","3,91","0,48","16,97"
"5,00","1,33","0,02","5,16","5,51","7,12","24,14"
"6,20","7,56","5,56","4,53","5,11","1,05","30,01"
"1,52","2,71","4,46","3,27","1,91","8,48","22,35"
