Speed,Strength,Lightning,Wind,Water,Fire,summ
"3,47","7,53","6,5","7,73","1,07","2,91","29,21"
"3,47","7,28","4,86","5,35","0,31","4,6","25,87"
"3,47","8,81","0,57","3,61","6,77","1,61","24,84"
"3,47","0,41","5,97","0,22","6,71","0,21","16,99"
"3,46","1,08","0,21","1,63","2,12","1,68","10,18"
"3,45","5,92","5,41","2,28","7,89","0,14","25,09"
"3,45","0,19","6,7","0,45","1,71","0,01","12,51"
"3,44","7,94","6,95","5,1","2,84","8,37","34,64"
"3,44","8,2","7,76","0,43","4,19","6,12","30,14"
"3,44","8,98","3,77","2,08","1,62","2,83","22,72"
"3,44","0,29","3,72","5,13","3,91","0,48","16,97"
"3,44","5,19","2,96","1,94","0,35","6,78","20,66"
"3,43","7,71","2,35","8,72","7,74","0,78","30,73"
"3,43","5,29","6,43","7,43","5,52","6,14","34,24"
"3,43","0,42","5,26","1,18","7,08","6,61","23,98"
"3,42","8,84","5,45","2,92","7,41","8,21","36,25"
"3,42","3,93","2,37","7,1","7,69","0,48","24,99"
"3,42","2,16","7,24","2,43","3,43","3,68","22,36"
"3,41","8,44","0,4","6,05","0,83","5,89","25,02"
"3,4","0,69","7,11","7,88","0,09","6,6","25,77"
"3,4","0,71","0,29","7,32","2,43","7,13","21,28"
"3,4","3,74","4,62","0,23","4,86","6,77","23,62"
"3,4","0,69","7,11","7,88","0,09","6,6","25,77"
"3,39","8,71","6,79","5,13","3,03","2,41","29,46"
"3,39","5,63","3,32","8,89","0,44","8,7","30,37"
"3,39","7,37","7,09","5,56","3,45","5,86","32,72"
"3,38","4,45","8,95","3,04","0,52","0,05","20,39"
"3,38","5,23","0,24","5,95","8,83",9,"32,63"
"3,38","3,73","2,91","8,98","0,05","6,53","25,58"
"3,37","3,99","8,57","3,71","5,94","7,72","33,3"
"3,37","7,08","4,37","5,68","7,08","1,65","29,23"
"3,36","6,19","4,24","3,64","1,49","0,89","19,81"
"3,36",2,"7,51","7,95","0,84","5,4","27,06"
"3,34","5,65","7,83","3,09","5,51","5,82","31,24"
"3,34","0,68","2,36","4,32","3,56","7,86","22,12"
"3,34","5,75","3,71","8,62","1,95","3,46","26,83"
"3,34","2,16","1,11","4,5","2,87","7,84","21,82"
"3,33","5,02","6,21","0,63","4,66","4,12","23,97"
"3,33","1,14","0,17","4,68","2,65","4,91","16,88"
"3,32","5,87","0,57","8,3","4,14","4,44","26,64"
"3,32","8,21","6,93","1,64","5,02","6,45","31,57"
"3,32","3,4","5,84","8,82","2,18","4,95","28,51"
"3,32","7,3","2,4","7,64","1,18","6,6","28,44"
"3,32","3,69","6,51","5,5","2,89","8,53","30,44"
"3,31","8,5","6,12","1,95","3,66","5,93","29,47"
"3,31","3,37","1,27","4,17","5,39","2,12","19,63"
"3,31","7,5","2,88","4,94","3,3","2,01","23,94"
"3,31","1,7","6,35","1,46","2,55","8,52","23,89"
"3,31","8,1","2,54","5,57","4,19","4,69","28,4"
"3,31","5,06","7,21","5,11","4,25","6,6","31,54"
"3,31","1,7","6,35","1,46","2,55","8,52","23,89"
"3,3","6,09","6,38","0,37","7,65","7,97","31,76"
"3,3","5,47","5,56","8,52","1,92","2,15","26,92"
"3,29","5,93","1,05","7,36","3,96","2,41",24
"3,29","5,93","1,05","7,36","3,96","2,41",24
"3,29","5,99","1,13","8,78","0,92","7,74","27,85"
"3,29","1,86","1,43","7,87","0,03","1,31","15,79"
"3,28","0,71","8,72","7,46","2,25","3,68","26,1"
"3,27","2,59","0,71","8,08","0,95","8,58","24,18"
"3,27","1,65","5,53","1,82","1,22","1,72","15,21"
"3,27","2,59","0,71","8,08","0,95","8,58","24,18"
"3,27","0,18","5,17","6,04","0,67","2,52","17,85"
"3,25","5,73","4,05","0,81","6,31","8,88","29,03"
"3,24","7,1","8,99","6,05","2,18","7,85","35,41"
"3,24","0,41","3,21","7,56","4,63","7,8","26,85"
"3,24","7,45","8,12","6,44","6,25","4,18","35,68"
"3,24","3,93","4,29","8,9","3,22","7,93","31,51"
"3,23","2,44","2,48","7,49","0,3","5,65","21,59"
"3,23","7,46","2,55","1,07","6,01","8,59","28,91"
"3,23","7,81","8,83","1,03","2,25","0,18","23,33"
"3,23","7,46","2,55","1,07","6,01","8,59","28,91"
"3,22","7,06","4,91","2,35","5,27","0,65","23,46"
"3,22","7,11","6,84","8,52","8,54","2,69","36,92"
"3,22","1,13","2,82","2,12","3,86","7,09","20,24"
"3,21","1,9","4,61","2,95","5,45","4,11","22,23"
"3,21","6,42","8,73","3,71","1,26","8,88","32,21"
"3,21","6,42","8,73","3,71","1,26","8,88","32,21"
"3,21","3,92","4,17","7,7","8,93","3,29","31,22"
"3,21","1,23","7,74","0,23","0,66","1,26","14,33"
"3,21","4,59","5,95","7,27","1,79","6,44","29,25"
"3,2","0,35","0,46","8,78","2,81","3,23","18,83"
"3,2","4,59","1,32","6,44","8,64","4,7","28,89"
"3,19","6,42","8,3","0,02","8,41","8,76","35,1"
"3,19","4,69","4,43","0,36","5,95","0,17","18,79"
"3,19","2,22","6,52","2,77","7,82","1,04","23,56"
"3,18","4,84","2,18","3,45","0,65","0,63","14,93"
"3,18","6,09","3,48","1,92","3,25","7,95","25,87"
"3,17","1,34","2,58","7,12","8,56","8,6","31,37"
"3,17","3,9","4,98","3,44","1,39","6,56","23,44"
"3,17","2,57","0,36","8,38","6,27","7,91","28,66"
"3,17","1,21","2,16","6,06","5,81","4,89","23,3"
"3,17","0,38","7,97","2,5","3,32","2,23","19,57"
"3,17","8,97","1,34","6,78","8,24","1,48","29,98"
"3,17","2,77","0,71","0,98","0,66","1,81","10,1"
"3,17","4,55","4,44","4,58","1,2","7,81","25,75"
"3,17","3,66","1,21","3,81","5,37","4,71","21,93"
"3,17","3,9","4,98","3,44","1,39","6,56","23,44"
"3,17","3,93","4,49","7,7","1,1","2,8","23,19"
"3,17","5,21","3,11",6,"7,79","4,62","29,9"
"3,16","6,66","4,8","8,08","0,22","6,61","29,53"
"3,16","0,21","4,53","3,21","0,26","7,56","18,93"
"3,16","8,51","1,16","4,34","1,69","4,1","22,96"
"3,16","0,9","2,1","6,88","4,76","1,25","19,05"
"3,15","4,67","1,09","6,66","5,49","3,05","24,11"
"3,14","0,49","5,02","6,62","0,37","5,72","21,36"
"3,13","1,74","6,69","2,79","2,79","4,03","21,17"
"3,13","7,37","6,24","7,41","6,73","0,27","31,15"
"3,13","2,72","8,1","0,33","2,08","8,83","25,19"
"3,13","2,63","1,56","6,5","5,09","4,14","23,05"
"3,12","8,35","7,45","3,73","3,59","8,83","35,07"
"3,12","5,66","0,19","7,98","1,25","6,82","25,02"
"3,12","5,73","3,02","7,77",6,"8,83","34,47"
"3,12","6,59","8,87","1,37","5,82","8,47","34,24"
"3,11","1,84","8,94","3,16","3,39","5,47","25,91"
"3,11","1,45","2,44","4,58","3,62","6,2","21,4"
"3,11","0,29","8,59","0,21","0,65","5,95","18,8"
"3,11","2,55","1,31","1,37","1,66","8,34","18,34"
"3,11","7,28","4,15","5,18","6,08","0,31","26,11"
"3,11","0,29","8,59","0,21","0,65","5,95","18,8"
"3,11","5,01","0,96","7,35","2,11","4,12","22,66"
"3,1","3,32",8,"2,85","2,84","8,79","28,9"
"3,1","2,05","0,49",1,"3,81","8,15","18,6"
"3,1","0,31","3,57","4,62","6,2","1,42","19,22"
"3,1","3,79","1,35","4,02","4,16","7,47","23,89"
"3,08","8,54","3,09","4,44","2,5","1,67","23,32"
"3,08","5,53","8,33","3,55","0,87","5,78","27,14"
"3,08","5,79","3,72","8,2","4,08","8,22","33,09"
"3,08","1,22","8,81","2,13","3,94","1,32","20,5"
"3,08","3,77","8,47","5,79","0,65",1,"22,76"
"3,07","6,92","1,02","4,93","6,21","8,39","30,54"
"3,07","7,01","2,24","6,77","2,16","2,05","23,3"
"3,07","6,88","6,39","8,16","0,04","3,72","28,26"
"3,06","2,64","1,21","7,11","4,27","2,87","21,16"
"3,06","0,41",0,"2,87","0,1","8,11","14,55"
"3,06","4,34","1,33","2,7","2,14","6,33","19,9"
"3,05","6,74","5,79","1,05","4,98","5,17","26,78"
"3,05","2,93","7,11","2,19","4,17","7,03","26,48"
"3,05","6,94","2,27","5,25","0,46","7,83","25,8"
"3,04","2,31","6,3","2,88","4,05","2,82","21,4"
"3,04","2,16","2,8","0,07","0,87","5,7","14,64"
"3,04","8,32","4,69","7,25","3,15","1,6","28,05"
"3,04","5,6","0,18","4,09","2,3","2,58","17,79"
"3,03","4,32","3,78",6,"0,06","5,42","22,61"
"3,03","4,58","8,83","0,93","5,84","4,56","27,77"
"3,03",9,"6,29","2,57","6,8","3,9","31,59"
"3,02","8,22","7,44","5,66","6,61","2,46","33,41"
"3,02","1,04","0,96","1,19","2,84","8,28","17,33"
"3,02","2,69","5,5","7,85","1,91","7,32","28,29"
"3,02","2,8","7,36","7,7","0,99","6,66","28,53"
"3,01","0,9","8,93","6,29","5,12","1,43","25,68"
"3,01",9,"5,08","0,52","4,43","2,39","24,43"
"3,01","5,5","8,8","4,4","1,84","2,82","26,37"
"3,01","8,27","4,79","3,93","3,52","6,42","29,94"
3,"3,84","5,91","1,52","6,2","5,88","26,35"
3,"3,01","8,81","3,53","2,66","0,67","21,68"
3,"5,33","3,84","7,95","4,02","6,34","30,48"
"2,99","1,34","3,26","0,58","4,03","5,79","17,99"
"2,99","0,74","3,58","0,17","0,94","8,9","17,32"
"2,99","5,19","0,68","7,65","1,46","8,97","26,94"
"2,98","1,47","0,65","5,43","1,19","4,71","16,43"
"2,98","6,14","3,76","5,78","7,32","4,26","30,24"
"2,98","2,41","3,23","4,44","3,43","3,67","20,16"
"2,98","2,36","6,78","2,24","1,11","2,64","18,11"
"2,98","5,9","1,93","7,71","5,85","7,16","31,53"
"2,98","8,79","8,97","4,41","2,34","8,67","36,16"
"2,98","3,4","6,36","0,63","0,15","8,46","21,98"
"2,98","0,88","5,36","0,41","3,48","8,31","21,42"
"2,97","2,83",4,"7,51","2,36",3,"22,67"
"2,97","2,59","8,28","3,95","7,39","6,59","31,77"
"2,97","5,93","5,11","6,1","0,71","6,04","26,86"
"2,97","0,62","0,03","2,82","6,11","3,84","16,39"
"2,97","6,63","1,39","7,34","2,22","7,8","28,35"
"2,97","1,45","4,5","0,34","8,05","6,2","23,51"
"2,96","5,79","0,62","6,51","5,37","1,5","22,75"
"2,96","1,63","7,02","6,35","5,28","4,14","27,38"
"2,96","7,61","8,15","2,87","1,42","8,21","31,22"
"2,96","5,82","6,84","0,22","4,86","5,38","26,08"
"2,96","7,61","8,15","2,87","1,42","8,21","31,22"
"2,95","4,45","0,44","6,45","4,1","4,65","23,04"
"2,95","2,68","6,89","3,17","5,39","5,63","26,71"
"2,95","8,04","1,75","0,62","2,36","3,82","19,54"
"2,94","7,78","0,43","4,3","5,05","1,84","22,34"
"2,93","1,99","1,43","8,16","5,51","7,42","27,44"
"2,93","7,13","1,39","3,54","3,69","2,82","21,5"
"2,93","6,34","4,43","4,07","3,05","3,06","23,88"
"2,93","2,87","1,72","7,58","5,79","0,9","21,79"
"2,92","6,66","0,94","8,6","2,16","1,56","22,84"
"2,92","5,81","4,26","5,57","6,45","4,18","29,19"
"2,91","6,78","6,18","4,05","1,83","4,65","26,4"
"2,91","0,39","2,82","4,12","1,99","8,72","20,95"
"2,91","8,48","7,22","2,83","3,66","4,08","29,18"
"2,91","4,35","4,72","6,54","2,1","2,98","23,6"
"2,9","3,96","7,88","3,52","7,95","7,18","33,39"
"2,9","7,01","2,01","5,94","5,21","6,95","30,02"
"2,9","4,63","0,64","5,12","0,48","2,92","16,69"
"2,9","7,01","2,01","5,94","5,21","6,95","30,02"
"2,89","2,09","1,22","6,91","8,12","7,33","28,56"
"2,88","8,52","7,74","0,72","0,59","8,64","29,09"
"2,88","4,37","1,42","0,73","3,9","6,08","19,38"
"2,87","3,58","3,82","0,73","0,01","8,41","19,42"
"2,87","0,73","7,69","7,27","7,86","7,38","33,8"
"2,87","4,23","7,23","6,87","0,6","6,99","28,79"
"2,87","3,58","3,82","0,73","0,01","8,41","19,42"
"2,86","1,22","6,68","3,49","7,05","8,78","30,08"
"2,86","8,25","6,33","1,61","8,04","5,6","32,69"
"2,86","0,57","0,59","2,15","1,69","3,76","11,62"
"2,86","7,8","5,78","8,08","7,25","8,38","40,15"
"2,85","5,48","3,79","2,3","0,16","4,6","19,18"
"2,85","2,71","1,35","7,87","2,71","7,58","25,07"
"2,85","2,85","4,76","2,35","5,63","4,23","22,67"
"2,85","8,04","1,03","1,24","6,73","0,63","20,52"
"2,85","4,76","5,36","4,56","1,09","8,84","27,46"
"2,85","5,29","5,33","3,63","0,31","6,12","23,53"
"2,84","1,75","0,02","2,01","1,93","5,81","14,36"
"2,84","0,91","6,51","2,33","1,95","8,21","22,75"
"2,83","2,09","2,38","6,44","7,47","0,04","21,25"
"2,83","1,39","0,46","2,63","1,81","0,31","9,43"
"2,83","3,61","6,04","6,49","2,59","7,65","29,21"
"2,83","2,58","0,12","1,06","6,07","1,02","13,68"
"2,82","2,43","0,02","7,1","4,22",6,"22,59"
"2,81","7,59","1,97","8,07","4,14","3,17","27,75"
"2,81","5,83","6,82","5,07","5,2","7,09","32,82"
"2,8","0,87","3,67","5,65","8,56","2,34","23,89"
"2,8","7,54","5,45","4,67","4,98","6,87","32,31"
"2,8","2,62","7,74","1,33","3,34","4,04","21,87"
"2,8","1,14","3,35","1,27","2,03","6,26","16,85"
"2,8","6,96","6,8","0,47","8,21","0,41","25,65"
"2,8","8,74","5,29","8,1","0,95","8,13","34,01"
"2,79","8,93","8,87","1,63","8,34",7,"37,56"
"2,79","0,41","3,99","7,44","7,57","8,39","30,59"
"2,78","2,14","4,1","7,03","1,34","7,43","24,82"
"2,78","6,11","5,56","4,92","2,58","8,09","30,04"
"2,77","1,36","8,27","3,31","4,4","4,68","24,79"
"2,77","7,04","2,09","4,78","5,61","1,52","23,81"
"2,77","5,14","2,87","7,45","4,69","4,55","27,47"
"2,77","7,13","1,06","7,61","7,91","5,45","31,93"
"2,76","1,45","2,01","6,49","1,86","1,82","16,39"
"2,76","8,19","4,4","5,64","7,84","8,86","37,69"
"2,76","7,19","7,85","3,67","5,2","6,14","32,81"
"2,76","4,64","7,13","2,14","8,83","8,62","34,12"
"2,76","3,76","8,21","7,58","6,59","8,01","36,91"
"2,75","4,4","2,47","7,1","2,89","7,13","26,74"
"2,75","2,77","3,7","0,47","1,68","8,83","20,2"
"2,75","0,53","8,43","2,35","6,78","1,16",22
"2,75","4,32","8,93","8,53","1,02","6,56","32,11"
"2,74","7,67","4,5","6,74","1,76","5,64","29,05"
"2,73","5,62","2,7","6,58","0,98","8,09","26,7"
"2,73","6,95","5,96","3,48","0,86","8,7","28,68"
"2,73","8,11","1,46","7,52","2,01","5,18","27,01"
"2,73","3,08","5,54","6,34","0,24","8,33","26,26"
"2,73","5,62","2,7","6,58","0,98","8,09","26,7"
"2,73","6,01","8,45","0,51","0,24","7,68","25,62"
"2,72","2,56","1,05","6,89","0,77","8,56","22,55"
"2,72","3,92","3,13","1,91","4,71","0,3","16,69"
"2,72","2,56","1,05","6,89","0,77","8,56","22,55"
"2,72","0,27","7,46","5,14","1,41","3,58","20,58"
"2,72","7,92","1,17","4,23","7,59","0,68","24,31"
"2,71","4,73","5,4","7,62","4,79","7,48","32,73"
"2,71","1,76","6,41","5,86","2,01","8,56","27,31"
"2,71","2,7","7,8","5,23","1,55","7,74","27,73"
"2,71","2,51","8,34","1,17","6,73","4,16","25,62"
"2,71","5,93","0,98","8,35","0,35","8,93","27,25"
"2,7","2,76","5,4","3,74","1,9","2,2","18,7"
"2,7","3,73","5,9","1,95","4,1","3,89","22,27"
"2,69","1,58","1,96","1,1","6,14","1,27","14,74"
"2,69","8,52","5,12","0,12","6,14","7,88","30,47"
"2,69","0,25","2,11","1,72","2,96","2,73","12,46"
"2,69","1,73","4,15","5,23","1,51","5,45","20,76"
"2,69","8,25","8,65","5,19","1,82","7,97","34,57"
"2,68","4,86","6,1","1,49","4,83","2,18","22,14"
"2,68","1,89","0,28","3,26","7,53","6,4","22,04"
"2,67","7,37","2,35","1,7","6,94","2,12","23,15"
"2,67","8,3","2,45","8,13","3,76","4,58","29,89"
"2,66","8,1","4,01","3,62","5,7","6,44","30,53"
"2,65","6,87","8,36","8,28","8,16","0,8","35,12"
"2,65","2,48","4,34","3,52","7,44","0,07","20,5"
"2,64","6,28","5,41","4,59","1,62","7,26","27,8"
"2,64","0,37","1,71","0,81","8,75","0,2","14,48"
"2,64","8,7","4,64","4,28","8,92","0,17","29,35"
"2,63","3,75","2,14","3,79","5,02","7,8","25,13"
"2,63","2,15","5,51","8,73","3,55","7,93","30,5"
"2,62","7,14","2,92","4,71",2,"8,7","28,09"
"2,62","4,1","6,77","3,34","5,71","1,59","24,13"
"2,61","7,61","0,69","1,02","2,42","3,08","17,43"
"2,61","5,97","7,63","5,13","7,12","4,64","33,1"
"2,61","0,09","0,74","0,54","3,45","2,37","9,8"
"2,6","3,84","3,09","6,19","2,87","1,47","20,06"
"2,6","8,59","6,23","5,37","2,22","5,95","30,96"
"2,6","4,04","8,45","2,18","1,75","7,16","26,18"
"2,6","1,1","6,81","2,56","1,12","6,12","20,31"
"2,6","6,93","1,04","7,59","7,67","8,82","34,65"
"2,59","3,18","2,99","6,56","0,82","8,82","24,96"
"2,59","0,75","8,47","1,53","7,03","3,98","24,35"
"2,59","0,49","7,84","2,4","4,54","7,4","25,26"
"2,58","2,18","6,7","8,63","3,07","7,08","30,24"
"2,58","7,31","8,87","0,39","4,83","2,56","26,54"
"2,58","1,21","0,55","1,42","2,62","7,18","15,56"
"2,58","5,08","3,55","1,83","2,38","2,02","17,44"
"2,58","8,89","1,48","6,72","4,08","2,76","26,51"
"2,57","0,18","6,57","0,48","1,92","4,36","16,08"
"2,57","3,83","6,6","7,97","2,03","7,1","30,1"
"2,57","6,83","0,68","0,05","0,38","7,39","17,9"
"2,57","1,42","8,8","0,35","1,83","5,06","20,03"
"2,57","5,72",5,"5,74","3,82","4,64","27,49"
"2,56","7,43","3,82","5,91","1,99","7,41","29,12"
"2,56","1,03","0,23","2,7","0,57","7,05","14,14"
"2,56","7,63","8,94","8,1","7,64","1,39","36,26"
"2,56","6,44","8,92","8,7","5,75","8,19","40,56"
"2,55","7,22","3,59","6,12","0,61","4,11","24,2"
"2,55","8,49","3,11","8,12","2,91","7,54","32,72"
"2,55","4,26","0,03","3,72","7,36","0,82","18,74"
"2,55","7,72","7,47","3,4","0,23","4,62","25,99"
"2,54","6,44","0,43","7,39","7,02","2,94","26,76"
"2,54","7,39","3,67","1,62","2,81","6,93","24,96"
"2,54","2,32","0,4","6,9","0,11","6,32","18,59"
"2,54","7,39","3,67","1,62","2,81","6,93","24,96"
"2,54","2,09","4,86","3,35","8,94","2,27","24,05"
"2,53","6,98","0,84","0,04","3,46","6,95","20,8"
"2,53","3,84","7,75","2,85","3,54","2,81","23,32"
"2,52","7,7","5,91","2,97","3,09","3,64","25,83"
"2,52","5,09","6,13","7,22","2,81","4,02","27,79"
"2,52","4,96","5,97","1,01","4,59","4,69","23,74"
"2,51","8,46","5,91","1,44","5,3","2,28","25,9"
"2,5","3,73","3,74","3,37","7,89","8,81","30,04"
"2,5","6,37","8,42","8,42","0,79","7,42","33,92"
"2,5","8,71","0,71","5,09","4,47","1,7","23,18"
"2,49","6,16","5,67","3,94","8,86","3,36","30,48"
"2,49","4,03","1,09","6,96","3,54","3,98","22,09"
"2,49","8,68","2,47","6,72","1,6","2,41","24,37"
"2,49","1,42","3,71","1,34","2,67","8,36","19,99"
"2,48","8,19","6,29","2,58","6,86","7,01","33,41"
"2,48","6,11","2,02","4,56","7,19","0,7","23,06"
"2,48","1,08","0,66","7,04","2,68","4,41","18,35"
"2,46","0,16","7,57","6,59","7,29","7,8","31,87"
"2,46","6,45","8,33","4,42","7,81","4,69","34,16"
"2,43","7,81","0,84","6,27","2,54","5,37","25,26"
"2,43","5,99","7,65","0,36","0,63","8,04","25,1"
"2,42","1,29","4,25","7,32","5,87","7,68","28,83"
"2,42","7,56","3,36","4,61","5,24","2,56","25,75"
"2,42","0,16","8,03","6,81","2,33","1,83","21,58"
"2,42","5,28","5,31","4,76","1,66","7,17","26,6"
"2,41","8,71","5,36","7,53","8,26","8,6","40,87"
"2,41","0,75","6,75","3,59","1,01","7,15","21,66"
"2,41","2,31","6,25","1,13","2,93","8,5","23,53"
"2,41","4,75","5,65","8,9","2,28","2,95","26,94"
"2,41","7,11","4,47","3,81","3,48","7,6","28,88"
"2,4","2,14","1,04","1,7","6,18","4,7","18,16"
"2,4","8,17","0,54","4,25","4,53","1,55","21,44"
"2,4","0,48","5,18","1,75","6,04","3,61","19,46"
"2,39","5,27","1,04","1,53","4,11","6,04","20,38"
"2,39","6,48","3,65","3,21","0,66","1,53","17,92"
"2,39","4,4","8,24","6,52","2,4","4,38","28,33"
"2,39","7,51","3,92","6,66","1,55","3,12","25,15"
"2,39","2,15","8,77","7,43","5,05","6,95","32,74"
"2,39","1,05","2,5","5,32","1,35","7,16","19,77"
"2,38","4,85","5,78","4,68","3,5","5,65","26,84"
"2,38","0,97","6,44","6,05","0,91","6,33","23,08"
"2,38","6,97","4,54","6,21","4,29","0,73","25,12"
"2,38","0,73","7,76","1,1","4,28","6,63","22,88"
"2,38","7,89","4,8","3,66","8,78","3,96","31,47"
"2,37","2,59","6,69","6,09","7,43","2,24","27,41"
"2,37","0,06","6,91","7,89","3,62","7,96","28,81"
"2,37","6,89","8,63","8,42","6,01","4,46","36,78"
"2,37","0,58","8,59",9,"5,75","3,99","30,28"
"2,37","0,06","6,91","7,89","3,62","7,96","28,81"
"2,36","4,49","0,29","4,19","3,72","1,05","16,1"
"2,35","0,56","0,53","5,27","2,46","6,09","17,26"
"2,35","8,12","3,53","6,13","2,96","2,63","25,72"
"2,34","1,58","0,53","2,49","7,7","2,08","16,72"
"2,34","1,48","2,83","2,47","8,71","0,21","18,04"
"2,34","8,9","7,65","3,35","4,24","4,79","31,27"
"2,33","4,94","1,21","5,23","6,33","7,63","27,67"
"2,33","8,47","7,03","7,47","1,11","1,33","27,74"
"2,33","1,51","5,64","0,88","4,26","8,13","22,75"
"2,33","7,01","0,08","5,28","8,51","6,38","29,59"
"2,32","4,5","8,04","2,32","6,22","5,05","28,45"
"2,32","1,59","0,27","1,64","8,76","0,33","14,91"
"2,32","4,87","8,57","1,09","1,73","8,33","26,91"
"2,32","7,54","8,72","0,56","2,79","2,28","24,21"
"2,32","1,94","4,56","1,89","2,06","7,87","20,64"
"2,32","5,79","4,59","8,39","6,08","8,39","35,56"
"2,32","2,16","7,33","3,4","1,01","3,71","19,93"
"2,31","1,11","2,26","2,76","7,36","7,97","23,77"
"2,31","6,41","0,75","3,21","7,9","1,03","21,61"
"2,31","0,45","7,12","2,7","4,67","2,18","19,43"
"2,3","8,88","0,78","8,59","0,27","5,11","25,93"
"2,29","1,01","6,93","7,51","6,66","1,27","25,67"
"2,29","5,68","2,75","0,94","0,55","3,61","15,82"
"2,28","4,33","0,01","8,88","2,94","5,37","23,81"
"2,28","7,67","3,18","4,42","5,22","7,7","30,47"
"2,28","8,84","2,65","4,05","6,99","7,83","32,64"
"2,28","8,5","2,3","0,91","7,32","8,29","29,6"
"2,27","0,15","3,9","6,83","3,34","7,39","23,88"
"2,27","6,62","8,18","2,84","1,99","1,36","23,26"
"2,26","2,04","1,26","7,96","2,89","5,09","21,5"
"2,26","1,34","0,7","5,36","1,72","0,84","12,22"
"2,26","7,62","7,29","8,92","2,08","1,28","29,45"
"2,26","3,75","4,79","5,29","7,46","4,86","28,41"
"2,26","7,85","4,97","4,2","8,25","0,7","28,23"
"2,26","3,39","0,2","5,73","0,76","3,41","15,75"
"2,25","1,6","8,89","3,7","7,85","0,24","24,53"
"2,25","4,61","4,6","7,9","0,58","8,96","28,9"
"2,25","7,5","1,24","4,13","5,28","1,27","21,67"
"2,24","1,58","7,78","6,35","1,12","7,85","26,92"
"2,24","8,38","1,19","2,73","6,22","2,14","22,9"
"2,24","5,75","7,9","6,58","7,14","6,35","35,96"
"2,23","5,85",3,"2,26",8,"4,7","26,04"
"2,22","6,49","4,83","7,87","1,79","2,86","26,06"
"2,22","3,39","4,72","2,92","7,16","8,4","28,81"
"2,22","1,06","1,91","3,13","1,04","4,19","13,55"
"2,21","7,43","7,2","6,48","6,18","8,78","38,28"
"2,21","7,95","4,81","3,23","7,06","3,83","29,09"
"2,21","5,7","2,6","4,46","3,35","7,8","26,12"
"2,21","5,14","5,42","0,22","8,82","3,89","25,7"
"2,2","6,86",7,"3,08","2,21","1,28","22,63"
"2,2","7,41","3,83","2,84","3,69","3,92","23,89"
"2,2","1,57","0,31","1,95","7,92","1,83","15,78"
"2,2","0,85","4,75","0,06","8,99","4,37","21,22"
"2,2","1,89","6,37","0,85","6,86","4,25","22,42"
"2,2","7,54","3,69","4,86","1,9","8,94","29,13"
"2,18","0,15","8,79","8,87","7,15","2,34","29,48"
"2,18","3,06","0,69","8,14","3,29","0,36","17,72"
"2,18","4,01","8,07","7,67","4,87","5,72","32,52"
"2,18","8,18","8,44","0,44","8,52","4,09","31,85"
"2,18","3,57","0,54","1,71","6,73","3,2","17,93"
"2,17","4,26","6,56","2,71","3,04","5,67","24,41"
"2,17","5,56","2,11","1,15","2,36","7,77","21,12"
"2,17","2,67","0,33","1,04","3,64","1,74","11,59"
"2,17","0,46","3,46","8,62","0,01","6,88","21,6"
"2,17","2,92","8,38","4,56","2,4","5,09","25,52"
"2,17","2,92","1,94","2,17","2,54","8,21","19,95"
"2,17","2,92","1,94","2,17","2,54","8,21","19,95"
"2,16","8,78","1,61","7,82","6,62","4,63","31,62"
"2,16","2,95","2,97","5,6","5,84","3,88","23,4"
"2,16","8,23","3,87","5,7","6,89","1,28","28,13"
"2,16","0,34","0,61","4,72","0,66","8,43","16,92"
"2,15","7,81","7,92","8,9","8,64","8,84","44,26"
"2,15","6,82","2,96","6,07","5,1","5,77","28,87"
"2,15","1,12","6,66","3,72","3,68","4,73","22,06"
"2,15","0,16","2,69","4,99","2,35","8,03","20,37"
"2,13","2,29","4,21","3,48","2,03","6,98","21,12"
"2,13","5,37","5,67","4,67","7,35","3,11","28,3"
"2,13","8,82","4,93","5,19","7,23","0,81","29,11"
"2,13","6,19","4,12","0,81","1,73","0,87","15,85"
"2,13","5,45","4,67","0,04","8,96","1,79","23,04"
"2,13","5,86","6,77","3,69","2,91","6,54","27,9"
"2,13","3,22","0,45","8,97","1,86","5,69","22,32"
"2,12","1,02","6,88","7,91","1,12","7,71","26,76"
"2,12","1,87","4,25","5,53","0,69","6,1","20,56"
"2,11","3,35","6,37","7,46","0,96","8,34","28,59"
"2,1","7,22","5,28","8,98","2,62","4,97","31,17"
"2,1","2,42","7,72","6,01","3,6","6,06","27,91"
"2,1","8,24","2,34","8,91","7,8","8,56","37,95"
"2,09","1,68","1,08","2,57","2,62","2,46","12,5"
"2,09","1,55","2,85","2,83","0,15","0,01","9,48"
"2,09","8,17","6,6","7,04","2,34","0,52","26,76"
"2,09","0,32","0,89","0,49","2,42","1,34","7,55"
"2,08","2,23","0,73","7,81","8,61","5,1","26,56"
"2,08","3,06","1,2","4,32","0,56","0,73","11,95"
"2,07","3,12","8,96","0,43","0,21","2,55","17,34"
"2,07","4,04","6,31","0,38","5,92","6,54","25,26"
"2,06","3,87","7,97","7,69","1,79","7,1","30,48"
"2,06","5,42","3,64","3,62","7,7","8,6","31,04"
"2,05","4,2","5,43","6,67","8,88","8,3","35,53"
"2,05","0,47","5,03","2,76","7,14","4,61","22,06"
"2,05","8,88","1,35","8,85",5,"7,64","33,77"
"2,04","5,8","3,94","0,99","3,35","4,91","21,03"
